EmpID,BiasInfluentialFactor,FitmentPercent
22594,EmpScore,90.33353975038115
6378,HighestDegree,82.47635113842817
18848,HighestDegree,82.47001752350175
17817,,51.96545082624504
23275,CurrentCompanyType,90.42395624986764
5775,DegreeBranch,84.80427411704436
23987,Gender,82.0874981818368
10931,Gender,82.82295901186409
22124,,45.5555849008552
3445,Gender,82.75277616641696
10911,EmpScore,82.59917887900875
20967,Gender,82.55051787246175
19199,YearsOfExperince,82.54300108617512
23643,DegreeBranch,83.03346007656266
15638,Gender,82.0437179857004
3145,,47.02340038131598
19064,DegreeBranch,82.67388680219543
16994,LatestDegreeCGPA,59.136601504314974
8119,HighestDegree,89.90138090815599
5485,DegreeBranch,82.88936911035866
19109,Gender,80.89863705460563
18619,,46.736916293488896
8388,,45.517851428736535
3125,,46.585621705139815
16804,DegreeBranch,83.26525536785017
16735,Gender,83.34204177625816
8674,,47.41472481612734
9283,YearsOfExperince,82.33516432287423
11184,,49.99620892415271
22821,,47.687758266308805
16751,CurrentCompanyType,77.77831363367011
15367,Gender,82.418972988415
8227,YearsOfExperince,83.26919081386092
15365,,53.43632083244977
18972,,44.702783398028735
9010,DegreeBranch,82.77373574720912
17289,,46.91632851350701
12933,Gender,81.85965490872837
16944,MartialStatus,84.08120796987522
8935,,45.66936207888326
4040,HighestDegree,83.06200462402029
20671,Gender,82.99000253273289
2139,Gender,81.83073694605409
14173,HighestDegree,81.90993675973843
7045,DegreeBranch,83.3201444752818
4528,HighestDegree,82.50761137169921
6696,DegreeBranch,82.31689514660658
6867,Gender,82.04438826349134
10094,EmpScore,89.99678910520582
8406,,46.966648916795634
11712,EmpScore,90.0272128417865
2376,,78.3112122721192
4870,,52.025439633807764
13619,DegreeBranch,81.70283175281926
17115,,76.80748761733206
8091,Gender,82.18581674550855
15386,CurrentCompanyType,88.54358275287909
5198,Gender,82.83248461314466
11950,Gender,81.98877551731786
14325,DegreeBranch,89.82331690544392
18889,DegreeBranch,90.20022841614458
18657,YearsOfExperince,83.06855927755332
19424,DegreeBranch,83.61211673105359
11116,,46.3742072801984
12786,DegreeBranch,83.76882677441714
10237,Gender,82.55508190183221
16282,Gender,82.67158932486318
10014,EmpScore,89.73912423484612
23727,DegreeBranch,83.77362748562462
13970,DegreeBranch,82.82307090268746
14067,Gender,82.04535520652531
21778,EmpScore,82.20476485305797
19088,DegreeBranch,83.19843342343923
7959,Gender,81.92107834394386
23795,YearsOfExperince,83.2012475834288
20582,CurrentCompanyType,89.47087551144938
11225,,45.81363082258429
17587,YearsOfExperince,82.77526056055845
9797,,52.50748857395335
8524,,81.45507581073677
6144,DegreeBranch,90.2301124858668
19495,HighestDegree,79.86040699599454
6103,MartialStatus,84.34763475349548
7815,YearsOfExperince,81.91368055347506
15359,Gender,81.58804149716443
18625,DegreeBranch,83.24688481276851
3148,Gender,81.3494472863995
8678,CurrentCompanyType,88.5914792719969
9118,Gender,81.21169799436163
7124,DegreeBranch,82.322730757631
18055,DegreeBranch,89.99771364820461
14279,DegreeBranch,89.92346829772329
5074,,46.76058150319282
2008,EmpScore,82.2871224857578
15144,CurrentCompanyType,74.30404599133449
5042,Gender,79.94146251292491
4461,DegreeBranch,83.13715623695357
20674,EmpScore,90.00786026185608
6142,,46.6517200121968
17534,DegreeBranch,82.17627407063759
13592,DegreeBranch,82.99109793716059
6536,LatestDegreeCGPA,76.29278383621121
9585,Gender,81.76313376530867
13399,,46.96797498504491
24357,YearsOfExperince,82.67022993009759
5376,MartialStatus,84.55490851349579
13046,,46.92182515887612
2433,DegreeBranch,81.57267935543533
10851,,53.180984261226925
5914,HighestDegree,82.25601462826523
23211,,48.79896596470815
17657,DegreeBranch,85.12897159275023
15802,DegreeBranch,82.02560545072134
10523,MartialStatus,85.51324887221202
10419,Gender,81.27105265009023
18663,HighestDegree,81.88991062396292
20489,,71.81087059513109
14230,,43.106402160062494
7188,,77.28274452548885
13418,,46.66835292563651
15536,Gender,82.8584813334913
11049,YearsOfExperince,82.06062230476535
8206,YearsOfExperince,83.21170258875522
17227,Gender,82.12494048780584
11597,MartialStatus,84.20228228436217
6728,,47.391222900422314
14642,DegreeBranch,82.23007063736226
21347,YearsOfExperince,83.7099550509386
5292,DegreeBranch,83.10402469783328
3102,Gender,83.78014062069121
4940,EmpScore,82.81980393661837
17123,DegreeBranch,89.7183822209149
8225,Gender,82.0454274551581
3414,MartialStatus,83.4733380675926
8850,YearsOfExperince,83.39321769868306
17222,,46.30585545407322
4215,,47.30582364841475
4499,YearsOfExperince,83.00323784600378
12416,EmpScore,90.20431531846386
2119,DegreeBranch,89.95668630481745
17673,CurrentCompanyType,73.93524993149563
21711,Gender,83.37509696717726
23647,Gender,82.30992001242099
15470,YearsOfExperince,89.5904984012306
22400,Gender,83.05936871760626
8571,DegreeBranch,82.95159192047763
19345,DegreeBranch,82.82003392708843
3048,YearsOfExperince,83.2844154947816
12722,Gender,82.58105632290334
14738,,46.09889361202524
11558,Gender,82.56644186907191
20894,HighestDegree,82.47995771553124
11367,EmpScore,82.582514870139
15106,EmpScore,82.20675508086809
6245,,46.34881962356316
9100,,46.131820976827036
14850,,48.36399929814602
9568,,47.08022898021411
21940,DegreeBranch,81.21223879387661
11600,Gender,83.18711890449643
23411,,46.97968361646415
14735,Gender,82.76297299967646
14566,Gender,82.56361177430797
16931,,51.12155102304673
11464,YearsOfExperince,83.2377843848666
14227,,55.1062915229753
11812,EmpScore,89.62630565533368
10653,DegreeBranch,82.89318016418774
16080,Gender,82.16733814873093
5970,CurrentCompanyType,67.44487934860611
19178,YearsOfExperince,83.12688054634982
3150,Gender,81.48922183573202
15412,EmpScore,89.93135502977756
23911,EmpScore,84.2106174777137
7517,,45.035724976789055
3625,YearsOfExperince,82.83143600792891
2544,Gender,80.81574425426992
21736,YearsOfExperince,81.6811670127205
3707,DegreeBranch,83.00830733308716
17101,,45.70963191015185
15265,Gender,81.15102196420253
9061,EmpScore,82.97954701594574
20751,,47.10902128254569
22484,EmpScore,82.73951958158753
5347,EmpScore,81.70396510123646
6950,YearsOfExperince,81.24357697732641
12351,Gender,81.47081061642314
22799,DegreeBranch,83.15516078219937
18001,CurrentCompanyType,68.18923278674515
15607,YearsOfExperince,81.5800424138736
21281,,47.578827158959726
15073,CurrentCompanyType,68.56549238722737
12720,YearsOfExperince,90.86519182286526
8968,DegreeBranch,81.18675805576379
19939,,78.99672372541218
22505,Gender,82.41606916442973
19050,HighestDegree,79.58680815855551
18492,Gender,82.17791099113835
11029,EmpScore,81.97369524221232
3801,HighestDegree,89.36504282886186
8624,CurrentCompanyType,74.62387713294721
23589,YearsOfExperince,81.36363167510606
8475,Gender,81.66610198896342
11902,,46.3006472836412
11949,,74.82745808539816
18517,DegreeBranch,90.65996560079046
8422,,45.55477279019209
17664,EmpScore,84.04954770193933
20047,CurrentCompanyType,88.94757916808233
12201,YearsOfExperince,90.35111821987499
24229,EmpScore,83.15384986723686
8112,YearsOfExperince,81.79062883047182
10208,DegreeBranch,82.44293623719116
2511,HighestDegree,81.91245117912638
6202,MartialStatus,85.1116405507064
18740,DegreeBranch,81.2547941730228
6727,DegreeBranch,85.69695386827652
7930,YearsOfExperince,81.57263272620604
4699,Gender,82.53756243751911
24016,,77.68092033852282
3549,,50.76179798362186
17218,,69.60308504379248
11427,YearsOfExperince,81.8035331798685
14300,DegreeBranch,89.9864062988469
14603,DegreeBranch,90.18944094623349
20946,DegreeBranch,84.60653507653979
15291,CurrentCompanyType,72.58420887652184
6520,DegreeBranch,81.6541473646541
16354,,79.3994302977988
18192,Gender,82.16146967368749
2854,Gender,81.89140845551145
10579,YearsOfExperince,81.74643770029084
15223,HighestDegree,83.62304192940174
24276,Gender,81.96650041584337
3661,Gender,81.23291694920391
5303,YearsOfExperince,81.60703440723752
15420,Gender,81.82549393326534
16215,DegreeBranch,83.156702881033
6886,Gender,80.34741300768641
2451,DegreeBranch,89.6567782239139
21874,MartialStatus,84.48871455021265
12131,Gender,82.24946218356139
7741,Gender,83.16387121772964
4037,YearsOfExperince,82.25787137225471
23096,,46.69777456625623
3956,,51.677495501808146
3793,DegreeBranch,90.11636828801156
11480,Gender,81.58790718545765
4406,,45.999121048136644
21471,YearsOfExperince,83.45234254507189
8452,YearsOfExperince,82.0173186283945
11996,YearsOfExperince,82.07803282582427
2528,Gender,82.0300238433622
5634,,45.82043417810425
10011,EmpScore,82.96458309358678
3453,DegreeBranch,89.9359583159196
11937,Gender,83.29733980716536
16575,Gender,80.20408466839703
23090,HighestDegree,89.89640216380815
21282,DegreeBranch,82.5342136942199
11440,DegreeBranch,82.52406790826092
2034,YearsOfExperince,81.31810287070802
8415,Gender,81.84337865867776
19253,,47.68512091749772
19808,HighestDegree,82.731096340702
2930,DegreeBranch,82.81804406976458
12976,EmpScore,82.6027580696469
16595,HighestDegree,82.66550367528919
3269,CurrentCompanyType,68.25987913139303
21832,YearsOfExperince,82.64965635147091
15428,DegreeBranch,82.80482186014272
9743,DegreeBranch,82.69877109887575
12118,,76.86150275403566
23175,,46.12438382070702
15052,DegreeBranch,81.72009202404872
7102,Gender,81.88788020897215
24150,CurrentCompanyType,89.00870681104175
17682,Gender,81.64691599155876
23360,Gender,80.87364835849613
18562,Gender,81.19909853315538
7594,,77.35863602834934
9480,Gender,82.25862548518137
20872,,46.559923898898134
21314,DegreeBranch,89.80111780971157
2703,Gender,82.03639751538982
22796,DegreeBranch,89.26410996909607
13668,,47.929035991442
2609,EmpScore,82.81935644763256
11663,YearsOfExperince,82.94658430131783
9409,YearsOfExperince,82.6783820890557
3781,DegreeBranch,83.1270465860657
4516,,75.43014251037567
17423,DegreeBranch,90.21034796369716
6684,,77.81044990789339
15398,,47.50357550300808
7769,Gender,82.41313563110839
16724,YearsOfExperince,82.18133224142828
24368,,54.75493344912102
6132,YearsOfExperince,71.51700503042629
10693,DegreeBranch,82.58758277057345
16833,YearsOfExperince,83.48552118234441
2692,,47.5117622352836
22987,YearsOfExperince,83.32321466201657
5282,DegreeBranch,82.62707768090962
4597,,51.106556315479494
17284,EmpScore,83.52047428966485
18999,DegreeBranch,90.08306958456552
14828,Gender,82.02721443771817
2729,,45.0880138966887
14806,DegreeBranch,89.90650361869935
20021,MartialStatus,84.61624864680996
14024,HighestDegree,82.29063759564026
21165,,51.04441636987423
10837,Gender,82.22157426651039
17199,DegreeBranch,82.8914005646451
2679,HighestDegree,83.49999722482673
20225,Gender,82.0393874311175
14139,HighestDegree,83.78201625037356
22956,DegreeBranch,83.51417860986422
13029,EmpScore,90.05075933217923
6346,DegreeBranch,82.20947208601606
20917,DegreeBranch,82.04519300745912
20357,DegreeBranch,82.47574181538683
20144,EmpScore,90.40208787942673
6532,,46.66559915318364
19987,,46.21704788831245
10235,CurrentCompanyType,62.84851347004139
13145,,44.27578502384573
22071,Gender,82.34498867436817
9071,,46.16884476812941
4707,Gender,82.14746663284696
9537,HighestDegree,89.58054130514735
15874,Gender,81.21039337806391
4885,DegreeBranch,82.33162801969188
12777,DegreeBranch,83.33592571871863
22596,DegreeBranch,67.66426101044817
15770,Gender,83.52394745655455
9368,Gender,82.46538472640067
7855,DegreeBranch,82.0473959115595
6880,,74.98364983717482
4268,YearsOfExperince,83.17646168911922
7809,,76.91051168340587
21497,Gender,81.56993161385566
3512,EmpScore,83.52815060008675
19263,DegreeBranch,82.11032115425938
23293,HighestDegree,82.82759871953645
5760,Gender,82.51503514430607
23561,YearsOfExperince,82.76992754559419
12915,YearsOfExperince,83.72280209940119
16792,YearsOfExperince,83.54088442630776
14524,,50.08775912699298
10707,YearsOfExperince,83.602201226746
8576,LatestDegreeCGPA,61.677016736044855
16360,EmpScore,83.19278936902883
14556,DegreeBranch,90.09105006998541
19644,DegreeBranch,90.24816499809228
12288,,76.1875927429226
22525,YearsOfExperince,83.26182190860912
12742,,47.06477689535567
19033,YearsOfExperince,89.30698050605412
17026,HighestDegree,82.48385534896046
5412,DegreeBranch,82.57694550510458
13344,DegreeBranch,82.79010515410708
19666,,79.71472963695453
8598,,45.435041990263436
19628,DegreeBranch,90.56619412286254
12847,,77.3372378767094
2159,CurrentCompanyType,67.64259958093496
13971,,45.54084347936258
11524,Gender,81.87241005154121
23834,,53.75875090662331
19608,DegreeBranch,82.62669759092239
18255,YearsOfExperince,83.7646354402407
19640,Gender,80.43229377745102
9967,DegreeBranch,83.25047257401684
16537,YearsOfExperince,83.13114065145422
17447,Gender,81.25979854705645
12254,Gender,82.55368581449794
6815,LatestDegreeCGPA,76.56013901562615
4740,Gender,81.19707894710548
5426,YearsOfExperince,82.46431974073411
7932,YearsOfExperince,90.12424614644655
8133,EmpScore,89.81058807282709
21754,Gender,80.62110375225076
12941,DegreeBranch,89.88697658363004
14494,,51.480861367581575
23145,,55.18422143396446
20881,DegreeBranch,90.0685350224851
20637,DegreeBranch,83.55957696472258
18620,Gender,81.53231828132397
4650,CurrentCompanyType,89.06618174017328
23842,DegreeBranch,82.96709809961187
4722,,42.323508534340185
8197,,46.56677338073966
20966,,47.48627536191667
22565,HighestDegree,81.66203970234687
14013,DegreeBranch,82.93486036559709
6898,,75.2938165737134
15838,DegreeBranch,82.20574199068521
5157,DegreeBranch,82.77066410654265
20771,Gender,82.01374870619436
13249,HighestDegree,82.78389780961892
8058,YearsOfExperince,82.96273355864392
8360,,46.647220874948914
8756,,47.111613438106005
21407,LatestDegreeCGPA,73.840020674801
6273,,46.985224947201004
16938,Gender,80.97298440261486
2026,DegreeBranch,84.09343829332373
12276,,45.97728339932404
10576,DegreeBranch,83.55709027631735
14108,Gender,80.52209248540808
18227,YearsOfExperince,83.31130487426415
13007,DegreeBranch,89.85340269471965
8774,YearsOfExperince,82.24153760583023
15170,DegreeBranch,82.35934276661894
11319,Gender,82.30774124117895
16453,,49.61216248330736
5599,CurrentCompanyType,89.34057016951067
5295,,52.86974623268802
12453,DegreeBranch,83.66971496051943
12949,DegreeBranch,81.96984975095806
20354,,76.59933710055175
7924,Gender,79.9221020419464
3651,Gender,82.48827507086997
17457,CurrentCompanyType,89.74559064410685
5015,,46.418855034540115
8407,DegreeBranch,82.907890447497
18105,DegreeBranch,82.14116050250556
21901,Gender,81.24087322661242
13203,,46.311141395846015
10063,Gender,82.32352674801187
16904,Gender,81.73263041865164
21494,DegreeBranch,89.98575140883366
15268,Gender,82.21645866497279
9430,DegreeBranch,82.73886585264172
3109,DegreeBranch,81.38970787017041
19667,Gender,81.92870845015568
7753,Gender,80.76630261092252
2958,YearsOfExperince,84.37034601756237
15525,Gender,81.26715374836793
11884,HighestDegree,89.28777935608441
3978,,78.63784716501178
7110,,48.85857606030611
14118,,44.81606248946377
2321,Gender,81.47073274137853
18823,,48.2897254631122
10593,LatestDegreeCGPA,72.75592619953245
13768,MartialStatus,85.90005795949399
8172,DegreeBranch,83.0474185455419
2077,EmpScore,82.12086534905536
2442,DegreeBranch,82.87417769969935
8203,Gender,82.82554444461455
8009,YearsOfExperince,80.90963659132397
11284,DegreeBranch,89.8866550343565
5504,Gender,81.7581790597751
18634,DegreeBranch,89.8366695823729
10985,DegreeBranch,80.86330293960643
10311,Gender,81.42214144796291
11860,DegreeBranch,82.7269646460809
16069,,46.655005742587875
3235,,46.23798666063112
17901,DegreeBranch,81.74343361468922
24315,,77.78960950286991
19623,,46.223206799299085
4056,,47.0731787723651
14107,EmpScore,90.23612459927452
19859,YearsOfExperince,82.12326140470255
19001,CurrentCompanyType,68.51448475272474
19983,,77.84937033991837
5999,,47.9901516115068
8402,Gender,81.79224676835635
22807,MartialStatus,85.0928404474779
17833,CurrentCompanyType,89.1771846004453
5013,,47.0361380566661
20052,Gender,81.33350880327603
12188,MartialStatus,84.05324798385692
10363,YearsOfExperince,82.84142311214221
24052,YearsOfExperince,83.25875546781033
17273,Gender,82.07543903681142
22651,,49.12204101152581
6726,,49.8629260438103
16473,DegreeBranch,83.43608762428114
15222,Gender,82.68198438791121
4265,EmpScore,90.36975475306913
7850,DegreeBranch,89.87677008181444
21134,YearsOfExperince,72.17432203674576
13300,,54.279389004742626
4628,DegreeBranch,82.08029823097814
7412,Gender,83.81344152746895
17728,Gender,82.56444518353429
18725,YearsOfExperince,82.7499431807842
19217,EmpScore,82.37879407842532
6170,Gender,81.1948418273309
19257,Gender,81.39701668066587
4980,,45.358519868886354
9052,DegreeBranch,90.11708234566346
15550,DegreeBranch,89.42712489394583
4492,MartialStatus,85.94418161007059
12326,YearsOfExperince,82.31125681286767
9675,DegreeBranch,82.96202831529445
22811,YearsOfExperince,82.16802438623209
14194,EmpScore,83.75316042641316
11520,DegreeBranch,82.14753626100973
10755,YearsOfExperince,82.32934832480535
8369,DegreeBranch,89.74228509766107
12766,YearsOfExperince,82.22351773473089
7785,,46.7315525162587
7428,,46.81453121176781
11606,DegreeBranch,80.90118232767438
22155,YearsOfExperince,90.13099457487151
18386,Gender,81.98667533788525
17554,Gender,82.45349916717525
12745,EmpScore,90.18429039556823
8673,Gender,83.17253579492717
10774,DegreeBranch,83.55899471541233
18016,,45.92993997071749
10509,CurrentCompanyType,89.1862244906932
8923,DegreeBranch,83.25708137736336
4537,Gender,83.52337841434505
14132,,46.253013857041616
5809,,78.02363936214473
23567,,46.06401198326536
11330,,81.07334865312949
14518,Gender,81.25275518207604
10929,HighestDegree,89.89748269533918
15145,,46.20900387684654
22372,YearsOfExperince,90.48823773557632
13673,,46.80617632177637
9062,EmpScore,90.18318155052641
23282,,48.96804826057172
3718,Gender,83.82345380579862
20711,DegreeBranch,82.97003137546753
20766,Gender,80.16162306537485
5534,,46.21774062259961
5053,,52.73793350103148
7530,,45.46399010890632
15952,,46.88731133469917
22196,,77.75963095834251
24379,MartialStatus,83.62203831908494
21184,DegreeBranch,80.987554613336
20632,,52.86078734055242
15166,DegreeBranch,83.71652443251917
20686,Gender,81.66610198896342
16530,YearsOfExperince,81.9337467943992
13227,EmpScore,90.4039412302773
13649,,46.0013181792235
2233,LatestDegreeCGPA,60.63178458073826
16100,DegreeBranch,89.9650925500913
2236,DegreeBranch,82.87468665404366
21657,YearsOfExperince,82.52715996559539
16992,Gender,83.80041232748815
12752,,78.59591422588204
16034,Gender,80.18764319080019
14640,CurrentCompanyType,67.64562122475269
19315,CurrentCompanyType,89.14189427145463
14835,DegreeBranch,82.23688030094078
17164,MartialStatus,85.8389169025284
8821,DegreeBranch,82.82838454186754
8100,Gender,80.53276520310074
21353,Gender,81.73054040553002
19310,Gender,82.15775238644132
23984,DegreeBranch,89.84309098699129
5145,,79.64606315324941
18781,,45.83331417151413
5154,MartialStatus,84.75845436566641
17658,Gender,82.37873340119465
2151,CurrentCompanyType,89.7070099674999
19685,YearsOfExperince,83.40676381369398
13992,DegreeBranch,89.39585968485368
11231,CurrentCompanyType,67.76449464941018
22262,Gender,82.81628909691887
18790,,45.7447482510019
12285,Gender,82.49180293197387
6584,DegreeBranch,82.59530316773606
22391,CurrentCompanyType,68.0194214913351
11309,,77.93852394431708
18602,,46.72253034154189
20449,YearsOfExperince,83.56950962173438
18402,DegreeBranch,88.0417612781236
17302,YearsOfExperince,83.60607222211071
22628,Gender,83.10872907444053
6435,DegreeBranch,84.01925712458612
3293,HighestDegree,82.66485684059421
10515,YearsOfExperince,83.62675047982607
2289,,47.92353285511733
9846,,46.28364754459936
14182,Gender,81.1926331957155
5563,HighestDegree,82.72891945245973
12324,Gender,81.76949142850815
12370,DegreeBranch,81.17577781002896
12593,Gender,80.58209249318055
23192,MartialStatus,85.41587678097821
19616,DegreeBranch,89.74944378006865
6354,MartialStatus,83.76580260177488
7231,Gender,81.8065573500987
11787,,46.1429345081037
14580,YearsOfExperince,81.40174818256384
13498,YearsOfExperince,81.49620499723041
8815,,54.797193939980005
6389,DegreeBranch,88.34509051433042
4573,DegreeBranch,81.91168090351893
23076,DegreeBranch,82.57005857907686
17603,Gender,80.40854825140464
20009,,77.42463924156799
9012,,54.43976607870527
10729,Gender,81.38240934349
12390,,49.52653219120338
23235,YearsOfExperince,83.28857438198098
19920,Gender,81.6897679703425
15263,Gender,82.80243468595373
18719,Gender,82.00996044724307
12540,,56.945178593153386
17194,DegreeBranch,83.31396835407712
10568,Gender,81.75423565564871
14109,Gender,82.2419601614373
2439,DegreeBranch,82.81176756998998
19838,,81.01214063465328
24179,YearsOfExperince,82.22649146367274
3350,CurrentCompanyType,82.02307295804087
12420,Gender,80.66394892464803
14651,YearsOfExperince,83.52530514611593
3923,YearsOfExperince,82.62086140651198
11345,,46.911737862701834
12375,YearsOfExperince,82.75061761765457
15915,,45.576788051714594
5219,Gender,81.63060765958667
10723,EmpScore,82.73870370043183
8514,Gender,81.51273856100123
14472,DegreeBranch,85.12118434589685
11267,,70.48582623425753
20122,,46.9634732543067
5590,EmpScore,82.47859537963443
23955,YearsOfExperince,81.1515781986043
20018,Gender,81.6223812830419
18324,Gender,82.99237188871692
4864,Gender,81.98224317614928
2285,YearsOfExperince,83.35768142982162
6543,YearsOfExperince,83.45920629603663
10824,DegreeBranch,82.59543722146401
12242,,45.5127882518235
11435,,46.70899605674345
12158,DegreeBranch,82.9102010006904
22367,Gender,83.43356021595305
9819,YearsOfExperince,90.6623986892849
8862,Gender,82.63113089593892
11639,YearsOfExperince,82.97127213365147
6155,,47.614726152763396
9336,LatestDegreeCGPA,58.9733786830314
18185,Gender,81.85776805120022
10400,DegreeBranch,82.99688859993341
6113,DegreeBranch,83.55215706913575
11971,,45.956061515399405
15894,Gender,81.98360234822758
6824,DegreeBranch,82.55488088559332
18284,YearsOfExperince,82.6810491131069
14237,MartialStatus,84.89157760088501
18894,EmpScore,82.35159193443664
17849,,46.5825600492108
11149,DegreeBranch,90.50884101664329
6551,MartialStatus,84.18328883984316
5967,Gender,80.10979348992313
13813,DegreeBranch,81.60670492141122
9970,DegreeBranch,82.03775572527697
4760,,50.7892702177504
9629,Gender,81.42017916678807
19186,EmpScore,82.6424535426956
2309,CurrentCompanyType,77.32956181359359
14595,,45.56120977163528
23533,Gender,80.75671596565564
22697,Gender,81.57033160017295
20713,Gender,82.37408188747717
10902,DegreeBranch,82.63690650330555
22201,LatestDegreeCGPA,72.75317487219652
11817,Gender,82.1425504978312
10832,Gender,82.44351631482438
3772,Gender,81.81728640443107
4234,,52.857018199176046
4952,EmpScore,83.20115755041942
17214,DegreeBranch,81.35419311897509
20092,Gender,84.09535972140255
2189,MartialStatus,85.13652424345098
21946,YearsOfExperince,84.02954138630983
8273,YearsOfExperince,82.691762999011
17620,EmpScore,90.21466794143917
2683,Gender,81.82372011897027
23694,YearsOfExperince,90.4441808315893
19210,DegreeBranch,82.18594395407287
4318,Gender,81.99532550861053
20128,DegreeBranch,90.39379478430814
17241,DegreeBranch,83.46822622657886
8157,Gender,82.17836113137474
5915,YearsOfExperince,83.48121210306117
22024,YearsOfExperince,83.391671166087
18656,Gender,83.45093291427499
21705,Gender,82.21139603887593
7927,YearsOfExperince,82.46478149236829
5952,,48.00367131804974
15441,LatestDegreeCGPA,59.10756838572011
7768,YearsOfExperince,81.93730405190999
17671,,46.41363641594803
6561,LatestDegreeCGPA,60.92335060549761
4895,,45.24176298251008
7078,DegreeBranch,82.7989299922343
7262,HighestDegree,83.8321628321367
5835,YearsOfExperince,82.56826303459334
12954,,49.756700637202364
19716,HighestDegree,90.55673994875453
22353,YearsOfExperince,82.19402034788759
7354,YearsOfExperince,89.6198274781748
2474,Gender,82.37736995627905
6050,Gender,83.28475488748529
16516,DegreeBranch,84.55355349408536
21129,Gender,82.08529594887682
3664,HighestDegree,89.76531825817828
8997,,46.581820862079006
13691,Gender,82.30389673160872
18200,HighestDegree,82.93954875197674
9681,,47.21903622823647
14197,HighestDegree,82.52353540506593
20575,DegreeBranch,90.18692849824203
3513,DegreeBranch,89.99467225585032
9334,DegreeBranch,82.50015421811315
15293,Gender,81.84332756569745
18189,HighestDegree,82.6124979894177
18256,DegreeBranch,83.14651566429194
24154,EmpScore,90.52489008819182
14245,EmpScore,84.0776120293866
20367,HighestDegree,89.65817888490785
23466,EmpScore,83.49992654907822
3116,EmpScore,82.5237385887309
17568,Gender,81.58387452856402
22730,,77.11350359830777
15637,,45.993356510329505
4819,DegreeBranch,82.2202535445061
14531,,47.61092728715774
17920,,79.19230071653033
13373,Gender,80.41921723366434
20024,HighestDegree,89.50534356993388
12741,,75.65473124135482
14286,EmpScore,83.25992655616852
13446,Gender,82.39870424308836
19905,,46.716144821463196
4813,,45.49166685910957
7334,Gender,83.3247450605161
10608,Gender,81.50422168355993
8798,,47.46363519976701
11837,Gender,82.76478792746452
20075,CurrentCompanyType,89.49830889659033
15851,YearsOfExperince,80.95824476113198
4317,MartialStatus,85.03893313938852
2234,,46.336021801909716
2027,,47.039555924575154
2371,DegreeBranch,90.18726291182264
4403,Gender,82.9570771488381
12890,DegreeBranch,89.87300103682645
14160,Gender,82.29029632419662
2947,DegreeBranch,82.48437250420314
23971,Gender,82.17669296870794
2677,HighestDegree,83.14688728528833
2047,DegreeBranch,82.2264452006978
2917,DegreeBranch,90.06710020269945
5627,YearsOfExperince,82.21831359377578
14167,YearsOfExperince,82.83395547866672
21346,DegreeBranch,80.86294164865416
21351,Gender,81.6995098496193
24076,EmpScore,82.55752174976493
12327,EmpScore,83.02621294908225
3845,DegreeBranch,82.51025760677393
2495,DegreeBranch,89.84781049465666
4060,,46.431262923759846
10323,,79.18212929897348
24319,EmpScore,81.76791352993945
12831,YearsOfExperince,82.91515260273577
4714,,53.83732817304381
11578,Gender,80.14744252784875
10585,DegreeBranch,83.21159670801944
7053,DegreeBranch,89.76054490145187
7127,DegreeBranch,90.07106417264971
7849,Gender,80.37982626775657
5012,HighestDegree,89.95622302271374
6255,,46.195200082302456
8093,EmpScore,90.2525781882643
12883,Gender,82.07779826106803
2973,,80.23454588410313
4863,,47.00712982403899
15068,,55.736628159131776
19333,Gender,81.92604769713739
12959,DegreeBranch,89.45448582032468
8013,DegreeBranch,81.28420160971731
3090,Gender,82.9642909617771
24196,YearsOfExperince,81.98017703491865
11844,LatestDegreeCGPA,59.55191335373017
24121,EmpScore,81.37141155403395
12264,,46.462830536096426
22768,DegreeBranch,82.41491113998521
15229,DegreeBranch,91.43168784849978
2855,,46.00023361646957
6774,Gender,81.29388205514331
14316,,45.46350476645849
20320,Gender,83.35951436570933
13339,CurrentCompanyType,89.29165551948047
22356,DegreeBranch,84.35897651326975
9162,,57.16838402354987
14101,YearsOfExperince,82.69237348431504
22792,Gender,82.26531080156192
3037,Gender,80.45672769021036
7600,YearsOfExperince,83.13020973051715
6250,,77.00074898628863
15375,MartialStatus,84.7664663746682
13244,DegreeBranch,90.22583360208871
10830,HighestDegree,82.83941100277312
12263,,46.31848409414909
10448,CurrentCompanyType,74.82175126659995
9195,DegreeBranch,89.17182461630304
22389,Gender,81.37711859306387
19529,MartialStatus,84.71467365472975
10175,Gender,81.97613855080077
21677,YearsOfExperince,83.39630566256731
23240,YearsOfExperince,82.68179862688241
11794,Gender,81.99563505657379
14825,Gender,82.18958822445096
23041,,46.51331542173455
18457,,46.93988111992492
16536,Gender,81.84419241830211
12728,HighestDegree,79.71265157580265
11623,,46.99170917718883
6013,HighestDegree,82.74767138939677
19886,CurrentCompanyType,68.25002226317653
3326,EmpScore,90.18866100607411
22193,DegreeBranch,83.09586060142207
3940,Gender,81.51544001636186
20846,,43.23007035406926
5757,Gender,81.71572566890752
8725,Gender,82.3547296754739
21001,CurrentCompanyType,67.27502194338034
3543,,48.188891313147394
20994,Gender,80.99804137699871
9961,YearsOfExperince,83.78920991303251
9015,,45.147240778416055
19888,EmpScore,83.57455337889735
11297,HighestDegree,90.01891338113062
18722,EmpScore,89.70596748439581
17786,YearsOfExperince,82.89070696620952
9543,Gender,79.39530192832679
12085,YearsOfExperince,67.48175149329084
15556,,51.09122769048656
